latitude,longitude,06-07,13-07,16-06,20-07,22-06,29-06
-9.47224782,-40.8043035,0,0,0,0,0,0
-27.439874219999997,-48.398927359999995,0,0,0,0,0,0
-22.75893222857143,-52.99087581428572,0,0,0,0,0,0
-5.088551185714286,-42.80408037142856,0,0,0,0,1,0
-7.741847811111111,-38.100061144444446,0,0,0,0,0,0
-7.740776542857143,-37.99308922857143,0,0,0,0,0,0
-7.741432059999999,-37.99493268,0,0,0,0,0,0
-23.07266737142857,-52.46456365714285,0,1,0,0,0,0
-24.728994800000002,-53.76476053076922,0,0,0,0,0,0
-22.644050228571427,-43.65637354285714,0,0,0,0,0,0
-22.647077428000003,-43.605727859999995,0,0,0,0,0,0
-20.464585380000003,-54.634102544,0,0,0,0,0,0
-22.896465260000003,-43.290243800000006,0,0,0,0,0,0
-10.076300207692308,-38.353728207692306,0,0,0,0,0,0
-24.535953847619048,-49.93462355238095,0,0,0,0,0,0
-22.3784446875,-46.941199299999994,0,0,0,0,0,0
-23.49952784,-47.444839280000004,0,0,0,0,0,0
-23.410503485714283,-50.35488412380952,0,0,0,0,0,0
-22.91374586,-45.364668900000005,0,0,0,0,0,0
-30.04926148333333,-51.20894706666667,0,0,0,0,0,0
-26.078163899999996,-53.06395679999999,0,0,0,0,0,0
-23.00576663846154,-43.31418479230769,0,0,0,0,0,0
-23.1803715,-45.854935211764705,0,0,0,0,0,0
-21.713687477777782,-52.41933765555555,0,0,0,0,0,0
-22.885700842857144,-43.250912099999994,0,1,0,0,0,0
-22.885673233333332,-43.251115258333336,0,1,0,0,0,0
-19.925596013043474,-43.897067234782604,1,0,0,0,0,0
-23.65710036666667,-46.653474966666664,0,0,0,0,0,0
-23.88087348888889,-46.794406511111106,0,0,0,0,0,0
-19.92094291111111,-43.92192594444444,0,0,0,0,0,0
-22.75427752,-51.38334345999999,0,0,0,0,0,0
-23.039863077777778,-51.442087022222225,0,0,0,0,0,0
-20.72995582,-47.74994619,0,0,0,0,0,0
-25.098936690476187,-50.1018177904762,0,0,0,0,0,0
-20.362336640000002,-40.66222484000001,0,0,0,0,0,0
-19.88789456363636,-43.80758647272727,0,0,0,0,0,0
-20.627823080000002,-49.652263919999996,0,0,0,0,0,0
-22.356126022222224,-41.76976223333334,0,0,0,0,0,0
-23.30980084761905,-51.15190437619047,0,0,0,0,0,0
-11.079437257142857,-54.5203105,0,0,0,0,0,0
-11.551828022222223,-41.15398757777777,0,0,0,0,0,0
-11.556318614285713,-41.15906782857143,0,0,0,0,0,0
-21.191071991666664,-43.97443990833333,0,0,0,0,0,0
-21.184594087499995,-43.973117775,0,0,0,0,0,0
-3.7133373299999994,-38.5732076,0,0,0,0,0,0
-11.07784422,-54.512305600000005,0,0,0,0,0,0
-12.70349674,-39.696792980000005,0,0,0,0,0,0
-13.7294956,-49.273957688888885,0,0,0,0,0,0
-11.07801382,-54.52262671999999,0,0,0,0,0,0
-11.0979599,-54.506678879999996,0,0,0,0,0,0
-22.634671939999997,-54.82278805999999,0,0,0,0,0,0
-20.360279885714284,-40.29609787142857,0,0,1,0,0,0
-19.75396806666667,-46.382595716666664,0,0,0,0,0,0
-28.8567694,-51.285539060000005,0,0,0,0,0,0
-20.525331844444445,-54.59832146666667,0,0,0,0,0,0
-28.723910518181814,-52.84882684545455,0,0,0,0,0,0
-8.157652928571428,-34.911732571428566,0,0,0,0,0,0
-30.252314322222226,-54.91651616666667,0,0,0,0,0,0
-20.525387345833334,-54.598460875,0,0,0,0,0,0
-22.4600316,-42.30572714,0,0,0,0,0,0
-0.00652044,-51.0813915,0,0,0,0,0,0
-19.398473435294115,-40.06140454705882,0,0,0,0,0,0
-23.288555820000003,-52.60235788,0,0,0,0,0,0
-9.475904700000001,-40.81473264,0,0,0,0,0,0
-23.28213518,-52.6133059,0,0,0,0,0,0
-9.47132032,-40.79627932,0,0,0,0,0,0
-22.11824387142857,-45.134701035714286,0,0,0,0,0,0
-14.42774364,-44.375471520000005,0,0,0,0,0,0
-20.449788469999998,-54.57781229,0,0,0,0,0,0
-20.449675147058823,-54.575890300000005,0,0,0,0,0,0
-3.1263555222222226,-60.01969611111112,0,0,0,0,0,0
-19.932808844444445,-43.98774237777778,0,0,0,0,0,1
-20.377545233333333,-54.571166016666666,0,0,0,0,0,0
-20.38657346,-54.577574600000005,0,0,0,0,0,0
-20.4107672,-54.57263365555556,0,0,0,0,0,0
-20.42491304,-54.56925606,0,0,0,0,0,0
-22.915913466666666,-43.08699841666667,0,0,0,0,0,0
-23.1012431137931,-48.92903003448277,0,0,0,0,1,0
-23.988247970588233,-48.877257917647064,0,0,0,0,0,0
-23.98808369,-48.87643339,0,0,0,0,0,0
-30.34755765555555,-53.8807815,0,0,0,0,0,0
-21.81154361,-49.595692469999996,0,0,0,0,0,0
-8.596328699999999,-38.573063520000005,0,0,0,0,0,0
-8.598725139999999,-38.57088664,0,0,0,0,0,0
-8.902788099999999,-37.82391384,0,0,0,0,0,0
-20.828276065789474,-49.39754213421053,0,0,0,0,1,0
-19.800740475,-44.007850399999995,0,0,0,1,0,0
-22.120515029411763,-45.047532164705885,0,0,0,0,0,0
-15.82289046,-48.06758584000001,0,0,0,0,0,0
-15.82380704,-48.06712248,0,0,0,0,0,0
-13.644551759999999,-41.84173528,0,0,0,0,0,0
-15.735796279999999,-47.89692062,0,0,0,1,0,0
-13.00871367142857,-38.50882652857143,0,0,0,0,0,0
-22.24577893571428,-43.69773479285713,0,0,0,0,0,0
-17.68823562,-40.11435548,0,0,0,0,0,0
-13.008269100000001,-38.49455056,0,0,0,0,0,0
-22.25549354,-53.36085058,0,0,0,0,0,0
-29.438392785714285,-51.511953142857145,0,0,0,0,0,0
-3.5385279782608703,-40.45689669130435,0,0,0,0,0,0
-22.84679376,-43.30571132,0,0,0,0,0,0
-29.505740909090914,-51.96641603636363,0,0,0,0,0,0
-23.5719506,-46.59027786,0,0,0,0,0,0
-21.69572937142857,-45.256406861904765,0,0,0,0,0,0
