latitude,longitude,06-07,13-07,16-06,20-07,22-06,29-06,10-08,18-08,24-08,01-09,07-09,15-09,21-09,City
-21.0896054,-45.08601454444445,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.7627589599999993,-38.53176798,0,0,2,1,0,1,0,0,0,0,0,0,0,Fortaleza
-3.76271504,-38.53237056,0,0,2,1,0,1,0,0,0,0,0,0,0,Fortaleza
-25.8736447875,-48.5746224375,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.037998,-49.37939232,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.8195366800000015,-46.17176672,0,0,0,0,0,0,0,0,0,0,1,0,0,Indeterminado
-21.88945493076923,-45.59292223846154,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.815909385714287,-44.21396064285715,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.057562781818182,-42.815813109090904,1,0,0,0,0,0,0,0,0,0,1,0,0,Teresina
0.04056208,-51.06035958,0,0,0,0,0,4,1,0,1,0,0,0,0,Macapá
0.040175780000000015,-51.06038772,0,0,0,0,0,4,1,0,1,0,0,0,0,Indeterminado
0.04035816666666667,-51.0594532,0,0,0,0,0,4,1,0,1,0,0,0,0,Macapá
0.040018575,-51.058935575,0,0,0,0,0,4,1,0,1,0,0,0,0,Macapá
0.03972126,-51.05966984000001,0,0,0,0,0,4,1,0,1,0,0,0,0,Macapá
0.03935372,-51.05915006,0,0,0,0,0,4,1,0,1,0,0,0,0,Macapá
0.03935428571428572,-51.05944534285714,0,0,0,0,0,4,1,0,1,0,0,0,0,Macapá
0.039335300000000004,-51.05828878333333,0,0,0,0,0,4,1,0,1,0,0,0,0,Indeterminado
-19.84228906,-43.97112796,1,1,0,0,0,1,0,0,0,0,0,0,0,Belo Horizonte
-8.034169962499998,-34.90459105,0,1,0,0,1,1,0,0,0,0,0,0,0,Recife
-8.04108799090909,-34.87344967272728,2,0,0,0,0,0,2,0,0,0,0,0,0,Recife
-8.166317223076923,-34.923438415384624,0,0,1,0,0,0,0,0,0,0,0,0,0,Jaboatão dos Guararapes
-22.33060855714286,-49.077635714285705,0,0,0,0,0,0,0,0,0,0,0,0,0,Bauru
-24.97409901363636,-53.41170597272728,0,0,0,0,0,0,0,0,0,0,0,0,0,Cascavel
-8.250603153846154,-35.008828776923075,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabo de Santo Agostinho
-21.201902435714292,-41.88978054285714,0,0,0,0,0,0,0,0,1,0,0,0,0,Indeterminado
-28.66297442857143,-51.75197414285715,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-28.73274516923077,-51.70315419230769,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-14.25316701818182,-43.16718179090909,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.203386414285713,-41.89233538571428,0,0,0,0,0,0,0,0,1,0,0,0,0,Indeterminado
-22.96178710434783,-49.88261472608696,0,0,0,0,1,0,0,0,0,0,0,0,0,Ourinhos
-22.416503557142853,-47.556006599999996,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.416244,-47.55718248461538,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio Claro
-17.8839867,-44.57735442,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-6.358265516666667,-39.29342121666667,1,0,0,1,0,0,0,0,0,0,0,0,0,Iguatu
-23.521402250000005,-46.1868189,1,0,0,0,0,0,0,0,1,0,0,0,0,Mogi das Cruzes
-8.020558244444441,-34.983999600000004,1,0,0,0,0,0,1,0,0,1,1,0,0,Camaragibe
-6.3617638,-39.29469274,0,0,1,0,0,0,0,0,0,0,0,0,0,Iguatu
-6.77165576,-43.02865414,0,0,1,0,0,0,1,0,1,0,0,0,0,Indeterminado
-23.610688085714287,-46.49251125714285,0,0,0,0,1,0,0,1,0,0,0,0,0,São Paulo
-24.566804,-54.063226471428564,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.1208801625,-34.913871650000004,0,0,0,0,0,0,0,0,0,0,0,0,0,Recife
-8.120873033333332,-34.91386181666667,0,0,0,0,0,0,0,0,0,0,0,0,0,Recife
-7.970990942857143,-34.866202085714285,0,0,1,1,0,0,0,1,0,0,1,0,0,Olinda
-7.9710501800000015,-34.86625026,0,0,1,1,0,0,0,1,0,0,1,0,0,Olinda
-8.218992737499999,-34.93408155,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaboatão dos Guararapes
-8.2966433625,-35.02751669999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabo de Santo Agostinho
-8.296645116666665,-35.02748618333334,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabo de Santo Agostinho
-7.083251540000001,-40.61663586,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.08067372,-34.99663226,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaboatão dos Guararapes
-7.99128162,-35.04889466,0,0,0,0,0,0,0,0,0,0,0,0,0,São Lourenço da Mata
-22.84200766,-43.23698372,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-14.261546052173912,-43.17066482608695,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.584482025,-48.04523285,0,0,0,0,0,0,0,1,0,0,0,0,0,Itapetininga
-14.26674848,-43.16251008,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.97233708,-43.19305238,0,0,0,0,0,1,0,0,0,0,0,0,0,Rio de Janeiro
-22.97249554,-43.19256098,0,0,0,0,0,1,0,0,0,0,0,0,0,Rio de Janeiro
-22.97210686363636,-43.19288950909091,0,0,0,0,0,1,0,0,0,0,0,0,0,Rio de Janeiro
-7.225063780000001,-35.89639376,0,1,0,1,1,0,0,0,0,0,0,0,0,Campina Grande
-8.022635099999999,-34.913712700000005,0,0,0,0,0,0,0,0,0,0,0,0,0,Recife
-23.58973481666667,-48.07082888333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Itapetininga
-27.240897591666666,-48.63425531666666,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.11306559090909,-35.28798305454546,0,0,0,0,1,0,0,0,0,0,0,0,0,Vitória de Santo Antão
-26.47425698,-49.0099566,0,0,0,0,0,0,0,0,0,0,1,0,0,Indeterminado
-23.65722131176471,-46.534993535294134,0,0,0,0,0,1,2,0,0,0,0,0,0,Santo André
-25.54168056,-54.54981234,0,0,0,0,0,0,0,0,0,0,0,0,0,Foz do Iguaçu
-25.5281314,-54.54785918,0,0,0,0,0,0,0,0,0,0,0,0,0,Foz do Iguaçu
-19.922763625,-43.91808135833333,0,0,0,0,0,0,0,0,0,0,0,1,0,Belo Horizonte
-14.06324444,-47.46310882,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-28.593650933333336,-51.786896755555546,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.743712528571425,-43.4959028,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-6.372518514285713,-39.30856042857143,0,0,0,0,0,0,0,0,0,0,0,0,0,Iguatu
-3.2104605375,-52.213450075,0,0,0,0,0,0,0,0,0,0,0,0,0,Altamira
-3.2101538777777785,-52.21722484444446,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.2076816000000004,-52.20802111666666,0,0,0,0,0,0,0,0,0,0,1,1,0,Altamira
-28.939989019444443,-49.46440410277778,0,0,1,0,0,0,0,0,0,0,0,0,0,Indeterminado
-12.90333118,-38.33698448,0,0,0,0,0,0,0,0,0,0,0,0,0,Lauro de Freitas
-8.141294714285713,-35.39490287142857,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-20.653346520000003,-42.85981182,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-16.952747719999998,-42.45785748,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-6.3633636199999986,-39.29687556,0,0,1,0,0,0,0,0,0,0,0,0,0,Indeterminado
-4.49706894,-38.58985728,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.16398092,-43.29437624,0,0,0,0,0,0,0,1,1,0,0,0,0,Indeterminado
-32.00941150000001,-52.04116722,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-15.73803016,-48.29058978,0,0,0,0,0,0,0,0,0,0,0,0,0,Águas Lindas de Goiás
-19.42440858,-42.25566168,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.803856642857142,-35.21259217142857,3,0,0,0,0,3,1,0,0,1,0,1,0,Natal
-10.01773054,-51.11788484,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-31.108352644444448,-50.91968016666666,0,0,0,0,0,0,2,0,0,0,0,1,0,Indeterminado
-22.89989042,-43.22245584666666,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-22.90060572,-43.25235704000001,0,1,0,0,1,0,0,0,0,0,0,0,0,Rio de Janeiro
-3.467036633333333,-42.371314916666655,2,0,0,0,1,1,0,0,0,0,0,0,0,Indeterminado
-22.4060324125,-47.57138173125,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio Claro
-18.607974577777775,-45.355663244444436,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.001891184210526,-34.91973752631579,1,0,0,0,0,0,0,0,0,0,0,0,0,Recife
-3.7775269625,-38.5631326625,0,0,2,0,0,1,0,0,0,0,0,0,0,Fortaleza
-29.07139108,-53.84869705999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.981925981818183,-49.67757972727272,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-6.083261442857142,-49.85134284285714,0,0,0,0,0,0,0,0,0,0,0,0,0,Parauapebas
-23.53017923333333,-46.8277018,0,0,0,0,1,0,0,0,0,0,0,0,0,Carapicuíba
-23.57113639,-46.82396120999999,0,0,4,2,0,0,0,0,0,0,0,0,0,Carapicuíba
-22.861303105555557,-46.32697131666666,1,0,0,0,0,1,0,0,0,0,0,0,0,Indeterminado
-10.651228116666664,-51.57438393333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-10.65118802,-51.56970954,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-7.442755600000001,-40.6669922,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-9.751654060000002,-36.66428958,1,0,0,1,2,0,0,1,0,0,0,0,0,Arapiraca
-9.7440564,-36.6362168375,0,0,0,0,0,0,0,0,0,0,0,0,0,Arapiraca
-10.657211433333332,-51.56401198888889,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.780134563636365,-35.20453947272728,1,0,0,1,1,0,0,0,1,0,0,0,0,Natal
-23.527161411111113,-47.519745477777775,0,0,0,0,0,0,0,0,0,0,0,0,0,Sorocaba
-23.584497763636364,-48.04469218181818,0,0,0,0,0,0,0,1,0,0,0,0,0,Itapetininga
-10.646178316666667,-51.5741959,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-10.647664283333334,-51.5707699,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.6929583444444436,-40.35884972222223,0,0,0,0,0,0,1,0,0,0,0,0,0,Indeterminado
-21.839314542857146,-46.898275271428574,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.839085466666663,-46.89854006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.83835114,-46.89914778,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-28.529418446153844,-51.888054338461544,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.65734183076923,-46.94817275384616,0,0,0,0,0,0,0,0,0,0,0,0,0,Cotia
-12.893758383333335,-38.360969616666665,0,0,0,0,0,0,0,0,0,0,0,0,0,Salvador
-6.41428904,-38.38487458000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.573587341176477,-46.21587394117648,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-29.028805525,-51.17796635000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-27.598743699999996,-48.61888228,0,0,0,0,0,0,1,1,0,1,0,0,0,Indeterminado
-7.447230800000001,-41.48032244,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-7.9987830666666655,-35.03251027777778,1,0,0,0,0,1,0,0,0,0,0,0,0,São Lourenço da Mata
-23.54139633333333,-46.22111926666667,0,0,0,0,0,0,0,0,0,0,0,0,0,Mogi das Cruzes
-28.977262146153844,-51.07445840769231,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-28.25648816666667,-52.4175681,0,0,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-28.25638778,-52.41702478000001,0,0,0,0,0,0,0,0,0,1,0,0,0,Passo Fundo
-23.028971613333336,-46.98273927333333,0,0,0,0,1,0,0,0,0,0,0,0,0,Indeterminado
-12.552227499999999,-38.70567252,1,3,0,2,1,1,1,0,0,0,0,0,2,Indeterminado
-4.274729442857144,-55.99001619999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-4.274795057894736,-55.98941262631578,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.22318506,-40.6979144,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.042287183333334,-34.92282784166667,0,0,1,1,1,0,0,0,1,1,0,0,0,Recife
-22.66086852857143,-52.865145042857144,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-20.89932631428571,-47.00653081428571,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-20.892939211111113,-46.99974015555554,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-9.983216800000001,-67.82510083999999,1,0,0,0,0,1,0,0,0,0,0,0,0,Indeterminado
-3.73176632,-38.51338004,0,0,0,0,0,0,0,1,0,0,0,1,0,Fortaleza
-23.525371392307697,-46.18904996153846,1,0,0,0,0,0,0,0,1,0,0,0,0,Mogi das Cruzes
-22.079924107692307,-51.47568142307693,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.892409260000001,-35.76497910000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-30.98135322,-54.66988604000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.766674893333334,-43.852967946666666,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-20.71261142,-47.8884429,0,0,1,0,0,0,0,0,0,0,0,0,0,Indeterminado
-29.19767478,-54.865747860000006,0,0,0,0,0,0,0,0,1,0,0,0,0,Indeterminado
-20.9112299,-46.98506640000001,0,1,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-20.92636464,-46.98323558,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.8037334399999985,-35.20031008,3,0,0,0,0,3,1,0,0,1,0,1,0,Indeterminado
-5.8039556,-35.20049836000001,3,0,0,0,0,4,1,0,0,1,0,1,0,Natal
0.03468848,-51.064806196000006,1,0,0,0,0,3,1,0,1,0,0,0,0,Macapá
-20.91405492,-47.15561912,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.4630627125,-44.4599566875,0,1,1,0,0,1,1,2,1,0,0,0,0,Resende
-28.56650066,-51.97627882000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-10.917149320000002,-37.05914582000001,1,0,0,0,0,0,0,1,0,0,0,0,0,Aracaju
-24.18055814,-46.78385946,0,0,0,0,0,2,0,0,1,0,0,0,0,Indeterminado
-29.361694085714287,-50.85273159999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.21184098333333,-49.93838383333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Marília
-20.43991121428571,-54.65773461428571,0,0,0,0,0,0,0,0,0,0,0,0,0,Campo Grande
-15.819263239999998,-48.02215376,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.823587892857143,-35.55027173571428,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.22783761,-49.93262922,0,0,0,0,0,0,0,0,1,0,0,0,0,Marília
-22.21394636,-49.94880878,0,0,0,0,0,0,0,0,0,0,0,0,0,Marília
-26.31473768,-48.84781392,0,1,0,1,1,2,0,0,0,0,0,0,0,Joinville
-25.944593522222227,-51.25628263333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-7.4874334,-38.99011051428572,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.65326192,-37.79830862,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-28.25814372,-52.40926178,0,0,0,0,0,1,0,0,0,1,0,0,0,Passo Fundo
-17.870691266666668,-41.498358377777784,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.611678036363635,-42.835893172727275,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-21.15349964,-41.56680784,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
0.0724544,-51.07576158000001,0,0,3,0,1,0,0,0,0,0,0,0,0,Macapá
-25.28323813,-54.09713296,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.97474974615385,-43.6938668076923,0,0,0,0,0,0,0,0,0,0,0,0,0,Rio de Janeiro
-7.98558798,-36.49864568,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-28.501717033333332,-50.93481606666666,0,0,0,1,0,0,0,0,0,0,0,0,0,Indeterminado
-6.51811272,-38.40464696,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.436737,-46.82597738000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.50614282,-47.45914508,0,0,2,0,0,2,0,1,0,0,0,0,0,Sorocaba
-23.506599399999995,-47.48378374,0,0,0,0,0,1,1,1,0,0,1,0,0,Sorocaba
-19.76792755,-43.853984025,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Luzia
-23.466868257142853,-46.53241115714286,0,0,1,1,0,1,1,0,0,0,0,0,0,Guarulhos
-28.26236308,-52.4172397,0,0,0,0,0,0,0,0,0,1,0,0,0,Passo Fundo
-22.146256925,-48.5332331125,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.139748285714283,-48.51755285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.13988884,-48.51720686,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.14028232222222,-48.5283767,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-28.370009323076925,-51.636591730769226,0,0,0,0,0,0,0,0,0,0,0,1,0,Indeterminado
-4.041597520000002,-40.86163534,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-17.536175859999997,-39.7339619,0,0,0,0,0,0,1,1,0,0,0,0,0,Teixeira de Freitas
-23.53105213333333,-46.4447184,0,0,0,0,0,0,0,0,0,0,0,1,0,São Paulo
-23.48783588181818,-46.89231029090909,0,0,1,0,2,0,0,0,0,0,0,0,0,Barueri
-3.73974366,-38.52568693333333,0,0,0,0,1,0,0,0,0,0,0,0,0,Fortaleza
-23.94996516,-46.45966156,0,0,0,0,0,0,0,0,0,0,0,0,0,São Vicente
-22.50788191428572,-43.192312771428576,1,0,1,3,1,0,1,1,0,2,0,0,0,Petrópolis
-13.01583844,-42.69954628000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-13.01875256,-42.69372494,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.775412066666667,-35.531547766666655,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.51610065,-43.18369875,1,0,1,3,1,0,1,1,0,2,0,0,0,Petrópolis
-23.189244414285717,-50.654974,0,0,0,0,1,0,0,0,0,0,0,0,0,Indeterminado
-13.628875792307694,-41.332474215384615,0,0,0,0,0,0,0,1,0,0,0,0,0,Indeterminado
-26.73014037692307,-53.512753161538456,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.567738207692305,-46.77726446923078,0,0,0,3,0,0,0,0,1,0,0,0,0,Indeterminado
-25.88460042,-48.57912528000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.88548488,-47.20175778,0,0,0,0,0,0,0,0,0,0,0,0,0,Hortolândia
-4.1989184,-40.46447906,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-16.773037916666667,-49.29312441666667,0,0,0,0,0,0,1,0,0,0,0,1,1,Aparecida de Goiânia
-16.45401785,-54.642734925,0,0,0,0,0,0,0,0,0,0,0,0,0,Rondonópolis
-10.646897916666664,-51.58147625,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.666707175,-46.4290060125,1,0,0,0,0,0,1,0,0,0,0,0,0,Mauá
-23.71826394,-46.52712212,0,0,0,0,0,0,0,0,0,0,0,0,0,São Bernardo do Campo
-23.672567685714284,-46.45041178571428,1,0,0,0,0,0,1,0,0,0,0,0,0,Mauá
-23.654949029411767,-46.448135011764705,0,0,0,0,0,0,0,0,1,1,0,0,1,Mauá
-24.30076718571428,-53.31219274285714,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-20.58004656,-46.92332295999999,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.1953519125,-50.66191395,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.6832741875,-46.4603808375,1,1,0,0,0,0,0,0,0,0,0,0,0,Mauá
-16.443928999999994,-54.66904872,0,0,0,0,0,0,0,0,0,0,0,0,0,Rondonópolis
-22.95535494,-53.28951548,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.9517179,-53.294553083333334,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.2803469125,-35.0315581625,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabo de Santo Agostinho
-8.284214607692308,-35.035071784615376,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabo de Santo Agostinho
-8.282668255555556,-35.033981399999995,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabo de Santo Agostinho
-4.820477822222221,-38.826614388888885,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-22.59701306,-43.18765284,0,0,0,0,0,0,0,0,0,0,0,0,0,Magé
-7.532332720000001,-46.03958568,0,1,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-7.54066866,-46.04847212,0,1,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-1.80426422,-53.48127354,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-27.7265148,-52.53747136,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-7.5299887000000005,-46.033224100000005,0,1,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-7.53935668,-46.04772974000001,0,1,0,0,0,0,0,0,0,1,0,0,0,Indeterminado
-10.50852184285714,-40.31863010476191,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.88122372,-40.02530972,0,0,0,0,0,0,0,0,0,0,0,0,0,Sobral
-9.883504389473686,-56.08827306842106,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-18.774507438461534,-46.40256174615385,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-18.950674476190475,-46.98349041904761,0,0,0,1,0,0,0,0,0,0,0,0,0,Indeterminado
-18.947443288888888,-46.98656889444445,0,0,0,1,0,0,0,0,0,0,0,1,0,Indeterminado
-11.612041971428573,-40.13682105714285,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.83204434,-38.47996296,0,0,0,0,1,0,0,0,0,0,0,0,0,Fortaleza
-3.92630734,-41.70823408,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-3.93141856,-41.71070316,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.643146925,-46.3176423375,0,0,0,0,0,0,0,0,0,0,0,0,0,Suzano
-21.21109997142857,-47.827148428571434,1,1,0,0,0,0,0,0,0,0,0,0,0,Ribeirão Preto
-10.175017923404257,-48.34050801914894,1,1,0,0,0,1,0,1,0,0,0,1,0,Palmas
-3.105962685714286,-60.01732088571429,0,0,0,1,0,0,0,0,0,0,0,0,0,Manaus
-8.472778757142857,-35.732463700000004,0,0,0,0,0,1,0,1,0,0,0,0,0,Indeterminado
-5.7638732,-35.282534271428574,0,0,0,0,0,0,0,0,0,1,0,0,0,Natal
-23.81584252,-46.73552067999999,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo
-5.79816138,-35.2350088,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-5.78837958,-35.19778747999999,1,0,0,1,0,0,0,0,1,0,0,0,0,Natal
-5.049756275,-42.759346675,0,0,0,0,0,0,0,0,0,0,0,0,0,Teresina
-22.32178553333333,-48.97577628333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-17.59081624,-44.72880036,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-24.55086463333333,-54.04677865555556,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-19.89931937142857,-43.67513526071429,0,0,1,0,0,0,1,0,0,0,0,0,0,Indeterminado
-22.8166973,-47.24133925714285,0,0,0,0,0,0,0,0,0,0,0,0,0,Sumaré
-4.84025484,-42.173123200000006,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-11.860000071428573,-55.51220638571429,0,0,0,0,0,0,0,0,0,0,0,0,0,Sinop
-23.53669966666667,-46.78145438888888,1,0,0,0,0,0,0,0,0,0,0,0,0,Osasco
-25.515356022222218,-49.295022977777776,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-7.628860700000001,-72.88156891538459,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-20.2914120375,-45.54357475,0,0,0,0,1,0,0,0,0,0,0,0,0,Indeterminado
-22.329409545454546,-49.07752847272727,0,0,0,0,0,0,0,0,0,0,0,0,0,Bauru
-7.30927772857143,-38.95118645714286,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-7.97970512,-34.85974281,0,0,0,0,0,0,0,0,0,0,0,0,0,Olinda
-12.548091699999999,-38.70854708,1,3,0,2,1,1,1,0,0,0,0,0,2,Indeterminado
-10.728681827777779,-37.18822165,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-7.0141727399999985,-37.93875536,0,0,0,0,0,1,0,0,0,0,0,0,0,Indeterminado
-6.0895889400000005,-39.45260424,0,0,1,0,0,0,0,0,0,0,0,0,0,Indeterminado
-6.22378344,-42.68511952000001,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.3570761,-36.68562168,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-20.426526566666666,-54.65842873333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Campo Grande
-27.63288358,-53.27569196,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.952254700000003,-44.12608346,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-8.038647557142857,-34.90691194285714,0,1,1,1,1,0,0,0,1,1,0,0,0,Recife
-18.16318503333333,-47.94383405,1,0,0,0,0,0,0,0,0,0,1,0,0,Indeterminado
-23.511384322222227,-46.872060244444434,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminado
-23.51092312,-46.87159854,0,0,0,0,0,0,0,0,0,0,0,0,0,Barueri
-3.1247611777777786,-60.02283796666667,0,0,1,0,0,1,0,1,0,0,0,0,0,Manaus
-19.80790798,-44.02160126,0,0,0,1,0,0,0,0,0,0,0,0,0,Ribeirão das Neves
