latitude,longitude,16-06,22-06,29-06,06-07,13-07,20-07
-7.016671114285715,-42.127176885714285,0,0,2,0,0,0
-4.9649392599999995,-39.00305522,15,6,3,8,9,3
-4.967518,-39.0221594,15,7,10,10,15,13
-4.55958438,-38.91703144,0,0,0,0,0,0
-4.326508223529411,-38.88308853529412,1,0,2,1,0,1
-18.964667517241377,-49.46563353448276,1,1,4,1,1,1
-18.964157700000005,-49.46589270714285,1,1,4,1,1,1
-11.254511857142857,-37.43490215714286,0,0,0,0,1,0
-7.920576610714287,-34.891710467857145,2,0,3,3,9,7
-29.670366291666664,-53.144097425000005,0,0,0,0,0,0
-20.070284039999997,-44.30650828,12,14,11,9,10,2
-6.465276315384616,-35.94577370769231,2,0,0,0,1,1
-6.229188066666667,-36.006349199999995,13,4,7,13,8,5
-20.767399292307694,-41.67735683846154,1,4,4,5,2,2
-15.784959599999999,-47.88304781428571,9,3,13,12,1,15
-14.75630078,-40.09092726,0,0,0,0,0,0
-3.739051433333333,-38.65037818333333,10,6,11,3,3,10
-26.90245872857143,-48.82738435714286,2,15,11,1,14,8
-26.970012479999998,-48.6395524,13,15,13,12,12,7
-26.97113493333333,-48.64001663333333,13,15,13,12,13,8
-18.7219942,-47.511770160000005,15,15,15,15,15,15
-0.9410832600000001,-47.117318260000005,5,5,3,2,0,0
-26.9280325,-48.948906547368416,12,15,9,15,15,8
-16.066220711764704,-57.684037311764705,1,1,0,1,0,1
-5.5171543000000005,-38.26992097142857,3,7,7,4,3,10
-19.596330914285716,-46.93134582857142,9,13,15,15,15,15
-19.85801514,-44.5871883,0,0,0,0,0,0
-24.9732871,-53.49492568000001,2,5,2,2,5,2
-24.004678121428576,-46.41873005714285,13,13,15,13,15,13
-6.53250442,-38.06014946,1,1,0,0,0,0
-17.422936633333332,-49.66744184444444,0,0,0,0,0,0
-22.02824072,-42.36046702,1,1,2,1,1,4
-16.619532639999996,-48.74181936,0,0,0,0,0,0
-16.38566076,-51.56026154,0,0,1,0,0,0
-16.38826594,-51.556220159999995,0,0,1,0,0,0
-18.29539528,-51.14454836,0,0,0,0,0,0
-18.115195280000002,-40.53918546,2,1,0,1,2,5
-17.632264616666664,-47.77725318333333,1,4,6,4,2,0
-22.21164067142857,-45.26512475714286,15,15,15,8,2,15
-3.58631786,-40.544689,6,7,9,10,15,15
-21.97694737142857,-42.35860711428571,0,0,4,1,3,1
-3.539850800000001,-40.457748679999995,1,0,0,1,1,1
-15.159524150000001,-48.28836023333334,1,0,0,0,4,2
-18.08836306,-50.22034130000001,0,0,0,0,0,0
-1.15518956,-48.270739379999995,0,0,0,0,0,0
-23.62866775238095,-46.79326501428571,14,15,15,15,10,14
-23.61484896,-46.778198440000004,14,15,15,15,10,14
-23.619548536363638,-46.769497572727275,6,6,13,13,11,14
-14.8866905,-40.89866138,2,2,0,0,0,0
-3.6360751666666666,-45.179201666666664,0,0,0,0,0,0
-30.02918021666667,-51.20692511666666,13,9,14,11,11,5
-22.866681881818185,-43.257302654545455,6,4,4,5,7,6
-3.6766786199999997,-45.379067240000005,2,1,0,0,1,0
-22.91442881111111,-47.06466844444444,12,13,15,15,14,13
-22.86496422,-43.26853643,5,6,3,6,8,2
-22.8271149,-47.078037944444446,12,15,14,15,15,15
-22.88029493333333,-43.07835055833334,5,2,6,0,4,14
-22.838983476923076,-43.01861834615385,13,13,9,11,13,13
-22.838856133333334,-43.28496434444445,7,1,2,5,14,2
-22.51485254,-44.08805608,3,10,7,9,13,12
-22.992469630769236,-43.36958244615384,10,1,13,6,13,6
-22.99252374736842,-43.37013545263158,10,1,13,6,13,6
-22.992626069565222,-43.370714665217385,10,1,13,6,13,6
-22.88029946470588,-43.32958054705882,2,10,5,15,5,10
-7.016778611764706,-42.11412768823529,0,0,2,0,0,0
-21.77625918,-47.0858524,0,1,1,1,1,2
-22.879150540000005,-43.45245313333333,3,15,12,3,7,11
-22.795513255555555,-43.29604458888889,5,7,7,6,8,7
-7.988011576470588,-34.83901765294118,13,8,13,14,9,11
-22.922845327272725,-42.81671866363637,12,11,15,8,11,15
-22.983992072727272,-43.19574115454546,2,4,6,12,9,4
-25.50989138,-49.32857348,5,6,2,4,1,1
0.85523522,-51.18181748000001,9,3,2,1,3,4
-13.776490033333333,-50.27594213333334,0,0,0,0,0,0
-23.64102534,-46.80703708,4,3,3,2,6,9
-22.761451360000002,-47.583512840000004,1,0,0,0,0,0
-27.124131425,-48.92163501666667,0,0,0,0,1,1
-16.088518685714288,-48.49661332857143,15,15,15,13,15,15
-23.54887466,-46.55840822,15,15,14,15,15,15
-22.30710944,-45.37950427999999,2,6,4,15,14,15
-22.972338600000004,-43.33644466,2,8,2,11,5,1
-23.5389948,-46.662255308333336,11,15,10,7,15,1
-22.291751045454543,-48.54938853636364,15,15,14,15,15,15
-3.6763910333333336,-40.36905112222222,6,1,4,1,2,3
-22.899444044444447,-43.26412203333334,13,10,12,15,13,15
-22.89958479333333,-43.264072066666664,13,9,12,15,13,15
-12.993823240000001,-38.519473139999995,15,15,15,15,13,11
-12.994063463636364,-38.51885092727273,15,15,15,15,13,11
-23.569497591666664,-46.6454569,4,8,2,6,4,2
-12.084459939999999,-45.80314394,12,15,14,3,5,9
-5.10821215,-42.75662925,2,7,6,10,2,4
-26.82863296296297,-53.500002859259254,2,0,0,0,0,0
-20.70220364210526,-44.82721434736842,2,3,1,1,5,4
-20.702765733333333,-44.8274792,2,3,1,1,5,4
-19.982376519999995,-43.84733614,9,3,1,4,11,4
-21.2075085,-47.828688171428574,15,15,14,15,15,8
-21.983122759999997,-46.794184939999994,1,2,1,0,1,3
-19.98157754,-43.85859142,9,3,1,5,12,4
-19.98233428,-43.85384929999999,9,3,1,5,12,4
-19.981632960000002,-43.84979806,9,3,1,5,12,4
-19.983853877777776,-43.84320531111111,9,3,1,4,11,4
-19.981950620000003,-43.84996006000001,9,3,1,5,12,4
-25.5106338,-49.29361553571429,3,7,5,8,5,1
-23.706685257142855,-46.60921905714286,14,15,15,15,15,14
-9.647716485714284,-35.70614452857143,15,15,15,15,13,15
-22.894197505882353,-43.24334423529412,9,1,4,7,4,0
-27.805551579999996,-50.312687759999996,10,8,6,3,1,2
-25.496495300000003,-49.31832858,3,3,2,1,2,2
-23.742183020000002,-46.396620819999995,4,3,3,7,2,2
-9.707809985714286,-36.79255887142857,0,0,0,0,0,0
-25.43597836,-49.28576554,14,15,15,15,15,13
-20.4319055625,-51.33988384375,7,4,3,3,3,1
-30.029007468292686,-51.20487441707316,13,9,14,11,11,8
-1.9081826400000002,-55.5215921,2,4,0,0,0,0
-9.016112484210526,-42.69673036842105,3,6,5,2,7,12
-9.031973116666668,-42.687038050000005,0,0,0,0,0,0
-3.435709555555556,-39.14862365555556,2,6,3,1,1,1
-1.91546214,-55.51478574,2,4,0,0,0,1
-1.9157054000000002,-55.51448204,2,4,0,0,0,1
-21.15609825,-48.98528596666667,2,2,0,1,1,0
-3.06742875,-59.94589424000001,13,13,15,15,13,14
-25.448992185714285,-49.26360715714286,9,11,9,14,15,13
-28.325257139999998,-49.17821744,0,1,1,0,0,0
-5.82056365,-46.140395999999996,8,5,6,3,2,3
-5.933574366666667,-42.11319086666666,0,0,0,0,0,0
-23.068036560000003,-54.1965565,2,1,2,3,5,3
-26.39486142,-53.0820901,0,0,0,0,0,0
-23.408376053846155,-46.40338313076923,4,6,3,2,0,4
-22.75300624,-47.41652744,9,7,11,7,8,10
-25.434350133333332,-49.19192067777778,15,15,15,15,15,15
-21.7860311,-48.159639731249996,11,8,3,2,1,9
-23.4800179625,-46.671724125000004,13,15,13,12,15,15
-23.56023855,-46.64738224,3,8,7,6,0,3
-23.507322,-46.569038042857144,13,14,1,6,11,6
-27.188961663636363,-49.81065886363637,0,0,0,0,0,0
-31.757506509090913,-52.340863600000006,10,10,7,6,4,15
-31.757450378571434,-52.340957867857135,10,10,7,6,4,15
-10.97502842857143,-37.074559571428566,15,15,12,11,15,12
-23.552128071428573,-46.63012634285714,8,13,13,15,13,15
-21.547580322222224,-45.44891811111111,15,15,15,15,15,15
-8.128730413333333,-34.94953627333334,7,7,6,4,15,15
-13.7626094125,-39.3732018875,0,0,0,0,0,0
-23.5312929,-46.77639087142857,15,15,15,3,15,12
-23.532178333333334,-46.777251755555554,15,15,15,3,15,12
-26.716250165517245,-49.168018103448276,1,0,0,0,1,0
-23.602516272000003,-46.65184970400001,6,13,4,3,4,7
-5.041420071428571,-42.81547708571429,2,2,0,1,1,1
-15.02581088,-42.37039498,0,0,0,0,0,0
-15.023443016666663,-42.36905593333333,0,0,0,0,0,0
-23.655159519999998,-46.57413848,15,15,12,13,14,15
-23.596525479999997,-46.64587194,8,15,6,13,15,8
-23.531961028571427,-46.78127275714286,15,15,15,3,15,12
-23.87432586,-49.80218034,15,10,15,14,8,15
-27.922997472727275,-51.54025037272727,0,0,1,1,2,1
-23.61763038,-46.55649142,15,15,13,15,11,7
-23.62485881111111,-46.56430132222222,15,15,13,15,11,7
-23.62249277777778,-46.56360718888889,15,15,13,15,11,7
-22.884392955555555,-43.38646121111112,0,15,11,4,14,13
-10.924796366666667,-37.06254914444444,12,13,13,11,12,15
-21.78937474,-48.18004392,13,15,15,15,13,15
-10.958977666666668,-37.04344768333333,12,7,6,2,3,8
-9.663136905263158,-35.70820892631579,13,14,15,15,13,15
-8.099959086666665,-34.92583027333333,3,4,6,3,4,11
-8.070415305263158,-34.9413239,11,7,12,8,2,6
-8.062739142857144,-34.934148542857145,15,9,15,13,8,15
-8.051220607142858,-34.921971157142856,13,14,15,10,3,15
-19.3478719,-47.2934224,0,0,1,0,0,4
-6.76735898,-37.80086934,6,3,6,0,3,6
-22.271703114285714,-42.533764042857136,15,15,15,15,15,2
-25.39136748,-51.476124860000006,1,15,2,1,3,14
-19.459509988888886,-42.56174242777778,5,9,12,15,15,15
-23.207221421052633,-46.80169454210526,5,2,3,10,6,8
-23.64069074,-46.56100266,9,15,13,14,13,13
-23.60761464444444,-46.946590311111116,3,0,1,0,3,2
-9.65437816,-35.703848140000005,13,15,15,15,15,15
-9.65358654,-35.7038334,13,15,15,15,15,15
-24.516630959999997,-50.40763604000001,1,1,1,1,1,3
-22.541125317391305,-44.174239417391306,15,15,13,15,9,12
-23.71546647142857,-46.55532570952381,13,15,11,15,13,15
-29.44802700909091,-50.583756345454546,3,4,5,10,6,4
-18.300027028571428,-39.956835171428565,2,2,3,0,4,3
-10.18085226,-48.891286640000004,4,2,3,6,5,14
-22.90122358,-43.173968959999996,3,3,7,7,9,12
-27.193899644444443,-53.25693122222222,0,0,0,0,0,0
-4.9787467,-38.6395268,0,0,0,0,0,0
-28.14746500909091,-54.736686036363636,6,1,1,3,4,4
-4.9785181,-38.63834656,0,0,0,0,0,0
-3.0520703888888887,-60.032510499999994,15,13,15,10,15,15
-22.59178916,-44.08035308,2,0,0,0,0,1
-22.913014605263157,-43.19073116842105,14,15,14,13,8,14
-22.912469307407406,-43.19138435925925,14,15,14,13,8,14
-22.912563578571433,-43.191186092857144,14,15,14,13,8,14
-22.908230633333332,-43.56240393333332,10,1,11,8,3,12
-22.9082222,-43.55913973999999,7,1,10,10,3,13
-22.907525314285714,-43.57450407142857,7,1,3,1,3,8
-21.1409895,-48.97595126,15,15,15,15,15,15
-21.1482535,-48.949455633333336,0,0,0,1,3,1
-20.46075912,-54.6039083,15,15,15,13,15,15
-28.30588752,-54.263565559999996,4,6,8,7,6,9
-22.19010936,-47.39186222,15,11,15,9,5,6
-12.13818572,-38.41674954,15,15,15,15,15,12
-21.593940192857144,-48.80538792857143,14,7,13,15,15,15
-22.199322580000004,-47.39221802000001,1,1,0,0,1,1
-4.22587228,-38.92126978,2,0,1,3,3,2
-4.261892027272728,-38.93169799999999,2,2,2,1,2,2
-4.25959852,-38.93221387999999,2,2,2,1,2,2
-4.261502220000001,-38.93352308,2,2,2,1,2,2
-22.86868412,-48.4447047,9,8,5,2,4,5
-4.098076677777779,-39.05418877777778,0,0,0,0,1,0
-29.73283894,-51.15864492,11,13,11,9,9,8
-6.664334333333334,-37.397072908333335,0,0,0,0,1,1
-6.664513939999999,-37.3968077,0,0,0,0,1,1
-22.937622355555554,-43.38997447222223,1,15,9,11,10,8
-23.499597704999996,-46.4730181,15,1,14,15,15,15
-23.59488068,-46.486730200000004,5,8,15,15,11,9
-23.52763664,-46.41125134,15,10,14,12,7,14
-22.8819187,-43.46328778,15,14,15,2,6,12
-22.81468224,-45.1845028,11,15,14,9,13,8
-15.584032680000002,-56.09446932000001,13,12,15,15,13,15
-15.5870485,-56.07762166,9,12,15,15,12,15
-1.7270527400000002,-48.881232080000004,15,11,10,4,7,5
-23.58551066,-46.71769958,15,6,15,15,13,15
-23.56750508333333,-46.64276809166666,7,9,3,6,5,2
-23.528363579999997,-46.55033826,15,15,15,13,15,7
-22.599397785714284,-44.040985785714284,1,0,0,3,0,0
-31.757979639999995,-52.337529440000004,15,12,11,10,15,15
-31.775211928571427,-52.34590494285713,14,15,15,15,11,15
-27.069516699999998,-53.16216524,0,0,0,0,0,0
-5.195435852380952,-39.31177370476191,1,2,1,1,3,6
-23.52650239090909,-46.550661690909095,15,15,15,13,15,7
-22.78331044,-46.582510475,15,15,15,14,15,15
-23.4434718875,-46.5354176125,10,15,1,3,1,12
-22.743799733333333,-45.62521478571429,0,0,0,0,0,1
-19.932522128571428,-43.89802496190476,10,11,14,14,14,10
-30.0288673875,-51.218994225,15,3,14,11,6,12
-23.542984166666667,-46.502056466666666,5,15,15,15,12,13
-15.847029557142857,-47.88308001428571,6,10,15,11,15,15
-16.325538866666665,-48.95367721111111,15,15,10,13,12,14
-27.504506044444444,-50.120610955555556,0,1,1,0,0,1
-23.55402932105263,-46.46103508947368,11,5,1,2,9,12
-30.00922146666667,-50.14453635,7,8,13,15,9,12
-9.964742414285714,-67.8143879,15,15,12,15,13,15
-28.496433920000005,-52.0266215,0,0,0,0,0,0
-29.734177199999998,-53.512351179999996,0,0,0,0,0,0
-9.98746802,-67.8219599,2,6,4,8,7,4
-19.884039763636363,-43.92090183636364,12,15,13,15,13,13
-15.61113546,-56.08187208,15,15,15,15,15,15
-19.93116036,-43.970632900000005,9,13,13,15,9,13
-19.9375521,-43.96855198333333,7,15,15,15,13,15
-20.077105216666666,-49.91083131666667,7,4,9,15,15,10
-22.51500574,-44.10165294,12,15,13,15,15,15
-22.540268419999997,-44.169957260000004,15,15,13,15,9,12
-5.8059083000000005,-36.886282519999995,1,0,0,0,0,0
-8.11150672,-34.8920839,4,2,1,1,1,1
-8.064949020000002,-34.89911692,12,12,8,9,2,6
-8.0521774,-34.9069771,13,9,15,12,7,14
-8.064323373333334,-34.89173997333333,12,12,8,9,2,6
-8.0489733875,-34.8869826875,13,14,15,12,6,14
-22.758780620000003,-47.40379706,3,4,5,14,9,9
-21.809822212500002,-46.5553963375,1,0,0,1,1,0
-8.092665116666666,-37.64122351666666,0,0,0,0,0,1
-23.693068216666664,-46.55362616666667,6,11,5,7,10,14
-32.56393008,-53.37081532,15,10,15,15,15,15
-21.742781466666667,-44.323403066666664,1,0,0,0,0,0
-26.783470512500003,-49.36208605,0,0,0,0,0,1
-21.743888360000003,-44.31144554,1,0,0,0,0,0
-23.339649570000002,-46.730872425,0,2,1,1,1,3
-15.955329285714285,-44.86593465714286,1,2,2,0,1,5
-15.95552727777778,-44.86583976666666,1,2,2,0,1,5
-22.534183433333336,-44.077517366666676,2,7,3,3,4,4
-28.67414315714286,-49.363908557142864,13,13,15,13,15,15
-21.020855333333333,-42.84166855,15,15,15,15,15,12
-3.0998419079999997,-60.017051380000005,6,13,10,11,11,13
-5.73361971904762,-39.01052672857143,0,0,0,0,1,0
-8.0605044,-34.894575974999995,15,14,8,8,2,6
-8.060744766666666,-34.894461577777776,15,14,8,8,2,6
-29.76534798,-50.02494684,6,8,4,7,7,9
-8.049590357142858,-34.89421524285714,13,14,15,12,5,14
-22.75479961666667,-43.45007270833332,4,6,1,7,8,9
-12.99472844,-38.523224760000005,15,15,15,15,13,11
-22.81854955,-43.05709758333333,4,4,13,8,6,4
-27.051493966666666,-49.62174063333332,4,2,7,3,3,4
-23.440609268421053,-46.4099608368421,15,15,9,8,9,15
-27.26072956923077,-48.76693736153846,0,0,0,0,0,0
-22.87285658,-43.31261532,3,1,5,1,3,2
-27.3528393,-53.400900820000004,1,3,1,1,2,1
-12.73812676,-60.128726500000006,3,2,5,0,4,8
-12.73754998888889,-60.13202878888889,4,2,6,2,4,15
-12.997372612500001,-38.51287385,15,15,15,15,13,11
-20.677703419999997,-40.5057094,15,15,10,15,15,15
-23.608180527272726,-46.59433072727273,13,14,12,6,13,15
-12.137849528571428,-38.42134445714286,15,15,15,15,15,11
-23.03825426,-47.12973776,1,0,1,0,2,0
-13.00597474,-38.53205722,15,15,15,13,14,15
-15.464216516,-55.73714403600001,15,15,15,3,4,5
-26.306247660000004,-48.863328530000004,11,2,0,11,5,5
-12.964393480000002,-38.50132792,12,11,13,9,14,12
-29.62247334,-53.35720734,0,1,0,0,0,0
-12.811990527272725,-38.39112832727273,3,3,2,1,1,0
-10.435635880000001,-39.334662099999996,0,0,2,0,0,4
-11.181117216666665,-40.51689243333333,8,12,10,5,8,3
-13.856505371428568,-40.08356692857143,15,7,8,8,13,15
-23.325126041666664,-51.194932425,5,7,11,7,6,10
-15.587203173053894,-56.099390973053886,15,12,13,15,13,15
-15.578794340350877,-56.11083344736842,8,2,2,4,8,8
-15.59506793043478,-56.118424795652174,15,15,13,15,15,15
-15.643550679999999,-56.1005018,8,9,9,9,7,0
-29.6199457,-53.44663432857144,0,0,0,0,0,0
-21.778375300000004,-48.176012066666665,12,5,2,2,1,7
-9.62090364,-35.726171279999996,15,15,15,13,15,15
-5.949992583333334,-35.93005915,2,0,1,1,0,0
-20.724251319999997,-47.89096364,4,6,9,15,12,13
-19.88755222,-43.89848004,11,13,15,15,12,15
-6.21853364,-36.68238576,0,1,0,0,0,0
0.00360894,-51.074243280000005,8,2,10,5,7,5
-23.077448880000002,-50.74995432,0,0,0,0,0,0
-25.34938952352941,-51.47758337058823,3,6,6,4,5,7
-28.641517377777777,-53.60443624444444,9,4,10,13,13,13
-23.500647853846154,-46.17786185384617,0,0,0,2,0,0
-12.703572766666666,-38.30158645,1,0,5,15,11,0
-10.86886939090909,-61.94863250000001,7,2,4,6,7,1
-23.23851455,-45.907980383333324,8,10,13,15,15,15
-12.691392833333333,-38.33677908333333,14,11,2,3,5,11
-12.687433055555555,-38.33557916666666,1,0,0,1,1,2
-12.70807298,-38.31562274,15,15,15,15,15,15
-12.70759602,-38.315491560000005,15,15,15,15,15,15
-21.9514678,-42.13356111428572,5,5,5,6,7,7
-13.2260855,-39.5032274,0,0,1,0,0,0
-30.01768973333333,-51.205267975000005,13,7,13,6,7,9
-28.63803447727273,-49.49528422272727,1,1,1,4,0,2
-20.291867377777777,-50.2585967111111,15,15,15,14,12,15
-24.5572157,-54.06600447999999,5,4,1,2,2,1
-23.54287484,-46.583071360000005,9,9,9,12,12,13
-23.53739486,-46.590071519999995,15,15,15,12,9,10
-23.53603476,-46.58882056,15,15,15,12,8,10
-25.434411002439024,-49.191096200000004,15,15,15,15,15,15
-23.11427234285714,-46.570815742857135,5,2,2,2,3,1
-23.66784795,-46.520648550000004,15,15,15,15,15,15
-16.66952106,-49.2881825,13,15,15,15,12,15
-16.6794055625,-49.2717694625,15,15,15,13,15,10
-22.849351079999998,-43.325088859999994,4,9,7,10,8,12
-25.47319212,-50.65509805999999,2,4,3,4,3,3
-23.5843637,-46.611716,15,15,15,13,13,13
-23.594204516129036,-46.596769993548385,15,15,14,12,15,15
-12.7372849,-60.11149112,3,2,5,0,4,8
-15.54937552222222,-47.33731238888888,1,1,2,1,2,4
-15.547172974999999,-47.340844024999996,0,0,1,0,2,3
-23.5138818,-46.788890725,15,11,13,10,10,13
-16.71021072,-49.25917218,14,15,1,14,8,12
-16.710929040000003,-49.25991082,15,14,1,14,9,11
-22.587742499999997,-47.50950904,4,6,8,2,5,9
-16.67321540434783,-49.24519231304349,4,14,10,9,10,13
-1.4586263125,-48.46455095625,11,15,15,7,15,15
-3.68188832,-40.3408041,15,15,13,15,15,15
2.4455783799999997,-60.922509119999994,5,1,0,0,0,0
-23.60202602,-51.6384287,2,11,7,6,7,15
-23.600834622222223,-51.638717,2,11,7,6,7,15
-6.687764266666666,-36.65510416666667,0,3,2,1,1,1
-18.94822408,-46.98697222,11,15,15,10,15,15
-18.9446489,-46.986163680000004,9,15,15,10,15,15
-3.707455423076923,-40.34240318461538,6,7,3,3,6,0
-18.7231805,-47.699157240000005,0,0,0,0,0,0
-28.473664980000002,-48.989063220000006,12,15,10,12,7,8
-18.242595400000003,-43.60084493333334,4,0,3,4,5,5
-18.23826025625,-43.598022825,3,0,3,3,4,5
-22.89162362,-43.609180800000004,8,8,5,9,3,9
-19.48972584,-44.3863364,0,3,13,6,7,15
-25.4225591,-53.1788750625,0,0,0,5,0,0
-3.6999115692307694,-38.71663996153846,0,0,0,0,1,0
-23.7246001,-46.57696129285715,13,13,13,15,13,15
-12.422228399999998,-38.32813827142858,1,0,0,0,1,0
-12.4191740875,-38.324759975000006,1,0,0,0,1,0
-12.402527359999999,-38.753019460000004,1,0,0,0,0,0
-20.797844140000002,-51.693747959999996,15,15,15,13,8,10
-9.966472999999999,-67.8554777342857,4,11,8,4,6,1
-15.648005266666667,-47.755298,2,3,6,4,5,5
-15.233644219999999,-59.33923578,0,0,0,0,1,0
-22.93153498,-45.4586694,15,15,15,15,15,15
-16.7304957,-49.2354069,7,13,15,3,4,7
-23.699785407692307,-46.54379343846154,7,10,8,10,8,15
-23.03932955,-49.1617474,0,1,1,0,0,0
-29.60771342,-52.190955020000004,6,5,9,5,3,3
-23.699813740000003,-46.54354488,7,10,8,10,9,15
-21.199964469565217,-47.787020913043484,15,15,15,15,15,13
-29.875283671428576,-54.82432492857142,1,2,0,0,0,0
-1.3193091166666668,-48.436008783333335,4,2,1,1,2,2
-6.318235660000001,-38.28525448,1,0,0,0,0,0
-17.80486252,-41.78960954,15,15,15,15,15,10
-23.472084786666667,-46.34571490666667,13,15,15,15,8,15
-8.187877887500001,-36.701543775,2,1,0,1,0,0
-11.849276428571429,-40.79406397142857,0,1,1,0,0,0
-23.95072622857143,-46.33520458571428,8,13,11,6,1,12
-23.823370371428574,-45.378700582142855,15,15,10,15,13,2
-29.513311799999997,-51.985590460000004,0,2,0,1,0,0
-29.376677466666663,-50.86998311333333,15,15,11,15,15,13
-13.075805764705883,-55.908520905882355,0,0,0,0,1,0
-26.950119360000002,-50.136576940000005,1,7,5,2,1,5
-21.76427132,-41.32814632000001,6,7,12,10,8,13
-5.083724859999999,-42.79611572,15,13,14,11,15,15
-18.881502160000004,-48.26083118,9,7,5,5,5,4
-29.940314899999997,-51.0803602,13,7,12,6,4,5
-23.092892326666664,-47.213074706666674,15,15,15,15,15,9
-8.006403333333333,-34.93724958333333,11,10,11,12,15,11
-5.095965775,-42.7875025875,2,15,15,15,15,15
-5.095947400000001,-42.78806318333334,2,15,15,15,15,15
-5.095087515384615,-42.79818083846154,2,15,15,15,15,15
-5.091906799999999,-42.80248764,2,15,15,15,15,15
-2.27659564,-46.973546600000006,0,0,0,0,0,0
-23.02938416,-45.567016519999996,15,15,15,15,15,15
-23.298130029411762,-51.17808907058823,1,3,0,2,2,5
-5.497456960000001,-36.51124514,1,1,0,0,0,0
-21.366285883333333,-45.5203115,5,5,2,1,5,4
-11.750614771428573,-39.19330931428571,0,0,0,0,0,0
-29.374220636,-51.117871396,13,4,7,8,7,8
-11.5217665,-37.50996095714286,0,0,0,0,0,0
-19.747483966666667,-45.25963641111111,3,6,2,4,9,3
-26.08352296,-53.05110022,4,11,11,9,13,12
-26.07582536,-53.05663902,5,11,11,8,13,13
-7.824704360000001,-34.916094720000004,0,0,1,0,2,3
-7.831562511111112,-34.91203067777778,14,15,15,15,15,15
-8.1117981,-35.01205003333333,9,5,5,5,1,3
-22.36469108,-46.9431327,7,3,7,4,9,14
-12.135596500000002,-45.01607118,1,0,1,6,6,15
-28.971693241176474,-51.068334652941175,2,13,8,4,7,6
-23.098393320000003,-47.009858959999995,15,13,9,12,15,9
-8.078809466666668,-34.910852866666666,8,7,15,12,12,12
-1.84019492,-55.64052748,0,0,0,0,0,0
-1.87100202,-55.574915680000004,0,0,0,0,0,0
-29.63992995483871,-50.458790729032266,0,0,0,0,0,0
-5.1785806999999995,-37.35523559166666,15,15,15,15,15,15
-23.5383279,-46.35855156,14,14,15,15,15,15
-22.7025228125,-46.995324374999996,13,15,15,9,15,14
-31.75174782,-52.30520535999999,6,3,3,4,5,2
-20.555545916666667,-48.57849865,15,15,15,15,15,15
-20.55941244285714,-48.57384234285714,15,15,15,15,15,15
-22.884996849999997,-47.194991725,1,2,0,4,4,0
-29.653279260975605,-50.575788907317076,1,3,1,2,6,1
-29.653087836363635,-50.57583313636364,1,3,1,2,6,1
-26.115254507142858,-49.79329877857143,5,5,3,2,2,5
-26.10126128,-49.79925824,1,2,2,1,1,0
-26.12655128,-49.804362899999994,0,0,0,0,0,1
-5.182487642857142,-37.35015265714286,15,13,15,15,14,14
-29.64070924,-51.00663212,7,5,2,2,8,2
-18.8703459,-48.27986618,2,2,1,2,3,2
-5.1896495125,-37.364456987500006,10,9,6,4,3,3
-11.716342319999999,-61.782718380000006,5,7,4,4,5,6
-1.4469804555555557,-48.48337326666667,13,15,13,6,8,13
-22.983995171428568,-43.1958092,2,3,6,10,11,7
-22.238311376923075,-49.96694538461539,4,4,4,2,7,4
-5.662276199999999,-37.80110236,15,15,15,15,15,15
-23.2052734,-46.89209038235293,4,10,13,15,15,15
-22.951177862500003,-46.54308760000001,15,15,11,15,13,13
-22.93661328235294,-46.54873518235294,3,2,2,1,0,1
-25.47876757777778,-48.82960011111111,3,3,3,0,3,2
-5.841401820000001,-35.213350319999996,15,12,14,14,15,10
-22.219772659999997,-53.33332318,2,1,0,0,0,1
-27.495496600000003,-54.0989783,0,0,1,1,0,0
-21.724768340000004,-48.157972740000005,1,0,0,0,0,0
-23.0436525,-50.078750814285705,0,0,0,0,0,0
-23.36586814375,-46.749649412500005,13,15,15,11,15,15
-23.366674466666666,-46.75043545,13,15,15,11,15,15
-27.951082559999996,-54.752589480000005,0,1,1,0,0,0
-5.20361568,-37.3588116,15,11,15,15,15,14
-5.210653782352941,-37.33739810000001,10,14,14,15,15,10
-5.170672026666667,-37.33887345333334,11,12,12,13,15,15
-20.82278748,-49.36503474,10,10,7,2,1,4
-24.94091852222222,-53.4238363,1,1,0,0,0,0
-20.898754914285714,-40.77823678571429,2,0,2,3,1,1
-9.620092027272728,-35.737760709090914,8,6,9,9,6,5
-9.549864687096774,-35.77877831290322,15,13,14,15,15,13
-20.66977112,-43.7823461,15,15,15,14,15,15
-30.334158730000002,-54.32073561,4,6,9,11,10,7
-6.81357888,-38.653220780000005,6,5,4,5,6,6
-5.1843689363636365,-37.35368284545455,15,13,15,15,14,14
-5.185881952380952,-37.34486259523809,15,13,15,15,14,14
-5.1916367999999995,-37.37136987142857,9,8,6,9,11,7
-23.574555485714285,-46.638531271428576,10,10,5,9,15,4
-26.727956139999996,-53.52572640000001,2,1,0,2,2,1
-23.533424999999998,-46.20521860000001,15,15,15,15,15,15
-23.333533,-46.72476637142857,12,14,9,8,14,15
-23.330212516666666,-46.728006666666666,12,14,9,7,12,12
-5.184539909090909,-37.34328646363637,15,13,15,15,14,14
-27.0102848875,-51.143592350000006,2,1,0,1,2,5
-2.4477772285714288,-54.70233248571429,0,0,0,0,0,0
-3.110368828571428,-60.026147314285716,14,9,10,15,15,13
-3.1105634,-60.02566158,14,9,10,15,15,13
